code,uri,label,definition
ID KEM,NA,"Kempo, Sb",NA
ID KDI,NA,"Kendari, Sulawesi",NA
ID KDW,NA,Kendawangan,NA
ID KTG,NA,"Ketapang, Kl",NA
ID KID,NA,"Kidjang, Bintan",NA
ID KOJ,NA,Koja,NA
ID KOK,NA,Kokas,NA
ID KOL,NA,Kolaka,NA
ID KNL,NA,Kolonodale,NA
ID KMD,NA,Komodo,NA
ID KPN,NA,"Kotapinang, Baru",NA
ID KGH,NA,Krueng Geukueh,NA
ID ENO,NA,Kuala Enok,NA
ID KKA,NA,"Kuala Kapuas, Kl",NA
ID KUA,NA,Kualalangsa,NA
ID KTJ,NA,Kualatanjung,NA
ID KUM,NA,Kumai,NA
ID KKB,NA,"Kunak, Borneo",NA
ID KOE,NA,"Kupang, Timor",NA
ID LBO,NA,Labuan Bajo,NA
ID LAH,NA,"Labuha, Molucas",NA
ID LAT,NA,"Lalang Terminal, St",NA
ID LAS,NA,"Langsa, Sumatra",NA
ID LLA,NA,"Lawe-Lawe, Kl",NA
ID LBR,NA,Lembar,NA
ID LSW,NA,Lhokseumawe,NA
ID LIF,NA,Lifamatola,NA
ID LBM,NA,Lobam,NA
ID LKI,NA,Loki,NA
ID LOM,NA,Lombok,NA
ID LTT,NA,Lubuk Tutung,NA
ID LUW,NA,Luwuk,NA
ID MDR,NA,Madura Terminal,NA
ID MAJ,NA,"Majene, Sv",NA
ID MAK,NA,Makassar,NA
ID MLI,NA,"Malili, Sulawesi",NA
ID MJU,NA,Mamuju,NA
ID MDC,NA,Manado,NA
ID MGB,NA,Manggis,NA
ID MKJ,NA,Mangkajang,NA
ID MAL,NA,Mangole,NA
ID MKW,NA,"Manokwari, Irian Jaya",NA
ID MNT,NA,"Mantang, Riau",NA
ID MAI,NA,Mapia Island,NA
ID MAR,NA,Marabahan,NA
ID MOF,NA,"Maumere, Flores",NA
ID MES,NA,"Medan, Sumatra",NA
ID MRK,NA,"Merak, Java",NA
ID MRB,NA,"Merantibunting, Sumatra",NA
ID MKQ,NA,"Merauke, Irian Jaya",NA
ID MEQ,NA,"Meulaboh, Sumatra",NA
ID MIT,NA,Misool Terminal,NA
ID MOR,NA,Mornopo,NA
ID MOW,NA,Morowali,NA
ID MBK,NA,Muara Bangkong,NA
ID MUB,NA,Muara Berau,NA
ID MUD,NA,Muara Djawa,NA
ID MPN,NA,Muara Pantai,NA
ID MUP,NA,Muara Pegah,NA
ID MSK,NA,Muara Sabak,NA
ID MSB,NA,Muara Siberut,NA
ID MUW,NA,Muara Teweh,NA
ID MUO,NA,"Muntok, Banka",NA
ID MRI,NA,"Musi River, Sumatra",NA
ID MTU,NA,Muturi,NA
ID CTO,NA,New Priok Port,NA
ID NIP,NA,Nipah,NA
ID NPL,NA,North Pulau Laut,NA
ID NNX,NA,Nunukan,NA
ID OBI,NA,Obi Island,NA
ID OJA,NA,Olah Jasa Andal/Jakarta,NA
ID OLO,NA,Olee Lheue,NA
ID PDG,NA,Padang,NA
ID PAG,NA,"Pagatan, Kalimantan",NA
ID PGA,NA,Pagerungan,NA
ID PGM,NA,Pagimana,NA
ID PPO,NA,"Palapo, Sulawesi",NA
ID PLM,NA,"Palembang, Sumatra",NA
ID PAL,NA,Palu,NA
ID PNN,NA,"Pamanukan, Java",NA
ID PRN,NA,"Panarukan, Java",NA
ID PJM,NA,Pandjung Mani,NA
ID PGX,NA,"Pangkal Balam, Banka",NA
ID PKR,NA,"Pangkalan Brandan, Sumatra",NA
ID PKS,NA,"Pangkalan Susu, Sumatra",NA
ID PKN,NA,Pangkalanbuun,NA
ID PGK,NA,"Pangkalpinang, Banka",NA
ID PNJ,NA,Panjang,NA
ID PTL,NA,"Pantoloan, Sv",NA
ID PAS,NA,Pasir Panjang,NA
ID PAZ,NA,"Pasuruan, Java",NA
ID PEX,NA,"Pekalongan, Java",NA
ID PBB,NA,Pelabuhan Badas,NA
ID FTG,NA,Pelabuhan Futong Terminal,NA
ID PNG,NA,Penuba,NA
ID PER,NA,Perawang,NA
ID PWG,NA,Perawang,NA
ID PIR,NA,Piru,NA
ID PLA,NA,"Plaju, Sumatra",NA
ID PMK,NA,Pomako,NA
ID PUM,NA,"Pomalaa, Sulawesi",NA
ID PNK,NA,"Pontianak, Kalimantan",NA
ID PMG,NA,Port Meneng,NA
ID SGO,NA,Port Segoro Fajar Satryo/Jakarta,NA
ID PSJ,NA,"Poso, Sulawesi",NA
ID POT,NA,Poto Tano,NA
ID PRO,NA,"Probolinggo, Java",NA
ID PNT,NA,"Prointal, Jv",NA
ID PPS,NA,Pulangpisau,NA
ID PBJ,NA,Pulau Bunyu,NA
ID PUT,NA,Pulau Laut,NA
ID PSS,NA,"Pulau Sambu, Riau",NA
ID RNI,NA,Ranai,NA
ID RGT,NA,"Rengat, Sumatra",NA
ID REO,NA,Reo,NA
ID SBG,NA,"Sabang, Sumatra",NA
ID SAD,NA,"Sadau, Borneo",NA
ID SWT,NA,Salawati Terminal,NA
ID SRI,NA,"Samarinda, Kalimantan",NA
ID SBS,NA,"Sambas, Kalimantan",NA
ID SMQ,NA,"Sampit, Kalimantan",NA
ID SAN,NA,"Sanang, Celebes",NA
ID SGU,NA,Sanggau,NA
ID SKI,NA,"Sangkulirang, Kalimantan",NA
ID SAT,NA,"Santan Terminal, Kl",NA
ID SAP,NA,Sape,NA
ID SAS,NA,Sasayap,NA
ID STU,NA,Satui,NA
ID SEB,NA,"Sebangan Bay, Kalimantan",NA
ID SKP,NA,Sekupang,NA
ID SPA,NA,"Selat Pandjang, Sumatra",NA
ID SMB,NA,"Semangka Bay, St",NA
ID SRG,NA,Semarang,NA
ID SGG,NA,Senggigi,NA
ID SZH,NA,Senipah,NA
ID SPH,NA,Senipah Terminal,NA
ID SEP,NA,Sepanjang Terminal,NA
ID STN,NA,Setagin,NA
ID SIA,NA,"Siak Yechil, Riau",NA
ID SLG,NA,"Sibolga, Sumatra",NA
ID SID,NA,Sidangoli,NA
ID SDJ,NA,Sidoarjo,NA
ID SNG,NA,Sinabang,NA
ID SKW,NA,"Singkawang, Kalimantan",NA
ID SKK,NA,Soengei Kolak,NA
ID SOQ,NA,Sorong,NA
ID SUA,NA,Suaran,NA
ID SBM,NA,Subaim,NA
ID SUK,NA,Sukabumi,NA
ID SWQ,NA,Sumbawa,NA
ID SUM,NA,Sumenep,NA
ID SUP,NA,"Sumenep, Madura",NA
ID SUG,NA,"Sungai Gerong, Sumatra",NA
ID SUQ,NA,"Sungai Guntung, Sumatra",NA
ID SEQ,NA,"Sungai Pakning, Sumatra",NA
ID SUN,NA,Sunut,NA
ID SUB,NA,Surabaya,NA
ID SUS,NA,"Susoh, Sumatra",NA
ID SSO,NA,Susu,NA
ID TAB,NA,Taboneo,NA
ID TAX,NA,"Taliabu Island Apt, Moluccas",NA
ID TAL,NA,Tanah Laut,NA
ID PDJ,NA,Tandjang,NA
ID TBT,NA,"Tandjung Batu, Riau",NA
ID TBU,NA,Tanjung Buli,NA
ID TME,NA,Tanjung Merangas,NA
ID TJQ,NA,Tanjung Pandan,NA
ID TPN,NA,Tanjung Pemancingan,NA
ID TSE,NA,"Tanjung Sekong, Jv",NA
ID TJB,NA,Tanjungbalai,NA
ID TNJ,NA,Tanjungpinang,NA
ID TAN,NA,Tanjunguban,NA
ID TRH,NA,Tarahan,NA
ID TRK,NA,"Tarakan, Kalimantan",NA
ID TAR,NA,Tarjun,NA
ID TEG,NA,"Tegal, Java",NA
ID TKA,NA,"Telok Ayer, Kalimantan",NA
ID TMO,NA,Telok Melano,NA
ID TBG,NA,"Teluk Betung, Sumatra",NA
ID TBR,NA,Telukbayur,NA
ID TER,NA,Terempa,NA
ID TTE,NA,"Ternate, Halmahera",NA
ID TMK,NA,Timika,NA
ID TBO,NA,Tobelo,NA
ID TBL,NA,Toboali,NA
ID TLI,NA,Tolitoli,NA
ID TUA,NA,Tual,NA
ID TBN,NA,"Tuban, Jv",NA
ID UDG,NA,Udang Natuna Terminal,NA
ID UPG,NA,"Ujung Pandang, Sulawesi",NA
ID WGP,NA,"Waingapu, Sumba",NA
ID WAI,NA,Wainibe,NA
ID WSS,NA,Wamsasi,NA
ID WAN,NA,Wanam,NA
ID WED,NA,Weda,NA
IE ALQ,NA,Alexandra Quay,NA
IE ARO,NA,Alexandra Road Oil,NA
IE ATN,NA,Annacotty,NA
IE ARD,NA,Ardmore,NA
IE ARK,NA,Arklow,NA
IE ARH,NA,Arklow Head (Ie009),NA
IE AUG,NA,Aughinish Island,NA
IE BIF,NA,B & I Ferryport,NA
IE BIT,NA,B & I Terminal,NA
IE BBG,NA,Balbriggan,NA
IE BLL,NA,Ballina,NA
IE BNA,NA,Ballina,NA
IE BVD,NA,Ballydavid,NA
IE BGY,NA,Ballynacargy,NA
IE BTM,NA,Baltimore,NA
IE BNG,NA,Bangor,NA
IE BYT,NA,Bantry,NA
IE BTH,NA,Bantry Harbour,NA
IE BHT,NA,Blanchardstown,NA
IE EBF,NA,Broadford,NA
IE BUC,NA,Buncrana,NA
IE BUR,NA,Burtonport,NA
IE CHE,NA,Cahirciveen,NA
IE CAR,NA,Carlingford,NA
IE CRS,NA,Carrick-on-Suir,NA
IE CFI,NA,Castlefinn,NA
IE TLK,NA,Castlenock,NA
IE CTB,NA,Castletown Bearhaven,NA
IE CLC,NA,Clarecastle,NA
IE CLI,NA,Clifden,NA
IE CLG,NA,Clogherhead,NA
IE CCT,NA,Coastal Control Terminal,NA
IE COB,NA,Cobh,NA
IE FGY,NA,Coolock,NA
IE ORK,NA,Cork,NA
IE CRO,NA,Crookhaven,NA
IE DIN,NA,Dingle,NA
IE CFN,NA,Donegal,NA
IE DRO,NA,Drogheda,NA
IE DMF,NA,Drogheda Maxol Facility,NA
IE DPP,NA,Drogheda Premiere Periclase,NA
IE DUB,NA,Dublin,NA
IE DFT,NA,Dublin-Dublin Ferryport Terminals,NA
IE DFA,NA,Dublin-Ferryport Terminal 1,NA
IE DFB,NA,Dublin-Ferryport Terminal 2,NA
IE DFC,NA,Dublin-Ferryport Terminal 3,NA
IE MTL,NA,Dublin-Marine Terminal,NA
IE DLG,NA,Dun Laoghaire,NA
IE DCN,NA,Duncannon/Saint Helens,NA
IE DDK,NA,Dundalk,NA
IE DFY,NA,Dunfanaghy,NA
IE DGV,NA,Dungarvan,NA
IE DNM,NA,Dunmore East,NA
IE EKY,NA,Easkey/Rathlee,NA
IE DWE,NA,Ennistymon,NA
IE ESB,NA,ESB Poolbeg-Dublin,NA
IE FEN,NA,Fenit,NA
IE FTD,NA,Fethard/Slade,NA
IE FID,NA,Fiddown,NA
IE FIN,NA,Fintona,NA
IE FPD,NA,Flogas Products Drogheda,NA
IE FRW,NA,Ford's Wharf (Topaz Energy Terminal),NA
IE FOV,NA,Foynes,NA
IE FCW,NA,Frank Cassin Wharf,NA
IE GWY,NA,Galway,NA
IE GGA,NA,Glengarriff,NA
IE GRT,NA,Gortahork,NA
IE GOW,NA,Gowran,NA
IE GRE,NA,Greencastle,NA
IE GRN,NA,Greenore,NA
IE HAU,NA,Haulbowline,NA
IE HOW,NA,Howth,NA
IE KIC,NA,Kilcoole,NA
IE RRR,NA,Kildorrery,NA
IE KLA,NA,Killala,NA
IE KBS,NA,Killybegs,NA
IE KKA,NA,Kilmokea,NA
IE KLR,NA,Kilrush,NA
IE KNG,NA,Kinnegad,NA
IE KLN,NA,Kinsale,NA
IE LMK,NA,Limerick,NA
IE LAR,NA,Lurganm Armagh,NA
IE MAG,NA,Maghera,NA
IE MRT,NA,Magheraroarty,NA
IE MAP,NA,Marino Point,NA
IE MAR,NA,Marshmeadows/New Ross,NA
IE MOT,NA,Moneypoint,NA
IE MOV,NA,Moville,NA
IE NRS,NA,New Ross,NA
IE NRR,NA,New Ross-Raheen/Roberscon,NA
IE NET,NA,Newport,NA
IE NAY,NA,Newtonabbey,NA
IE NEX,NA,Newtown,NA
IE PAT,NA,Pandoro Terminal,NA
IE PAP,NA,Parnell Place,NA
IE PAW,NA,Passage West,NA
IE RTN,NA,Ramelton,NA
IE RDM,NA,Rathdrum,NA
IE RAT,NA,Rathmullan,NA
IE RIN,NA,Ringaskiddy,NA
IE RDT,NA,Ringaskiddy Deepwater Terminal,NA
IE RPT,NA,Ringaskiddy Passenger Terminal,NA
IE RVM,NA,River Moy,NA
IE RAV,NA,Rossaveel,NA
IE RSM,NA,Rossaveel,NA
IE ROE,NA,Rosslare,NA
IE ROS,NA,Rosslare Harbour,NA
IE RUS,NA,Rushbrooke,NA
IE SNN,NA,Shannon,NA
IE SKL,NA,Skull,NA
IE SLI,NA,Sligo,NA
IE SNR,NA,Stokestown/New Ross,NA
IE TAR,NA,Tarbert,NA
IE TIV,NA,Tivoli,NA
IE TOB,NA,Tober,NA
IE TRP,NA,Tom Roes Point Terminal/Drogheda,NA
IE TQY,NA,Town Quays/Drogheda,NA
IE TRA,NA,Tralee,NA
IE TME,NA,Tramore,NA
IE WAT,NA,Waterford,NA
IE WCQ,NA,Waterford City Quays,NA
IE WGI,NA,Waterford Great Island (ESB),NA
IE WES,NA,Westport,NA
IE WEX,NA,Wexford,NA
IE WHI,NA,Whitegate,NA
IE WIC,NA,Wicklow,NA
IE WIL,NA,Wilton,NA
IE YOU,NA,Youghal,NA
IL ACR,NA,Acre,NA
IL AKK,NA,Akko,NA
IL ASH,NA,Ashdod,NA
IL AST,NA,Ashdod Southport,NA
IL AKL,NA,Ashkelon,NA
IL BGV,NA,Binyamina-Giv'at Ada,NA
IL ETH,NA,Elat (Eilath),NA
IL 8UH,NA,Gush Halav,NA
IL HAD,NA,Hadera,NA
IL HFA,NA,Haifa,NA
IL HBT,NA,Haifa Bayport,NA
IL MSP,NA,Haifa Israel Shipyards Port,NA
IL JUL,NA,Julis,NA
IL KY7,NA,Karmei Yosef,NA
IL KFV,NA,Kfar Vitkin,NA
IL M8A,NA,Magshimim,NA
IL AS2,NA,Mishor Adumim,NA
IL NAB,NA,Nabulus,NA
IL NAT,NA,Netanya,NA
IL OFR,NA,Ofra,NA
IL TLV,NA,Tel Aviv-Yafo,NA
IL TIB,NA,Tiberias,NA
IM CTN,NA,Castletown,NA
IM DGS,NA,Douglas,NA
IM PEL,NA,Peel,NA
IM PSM,NA,Port Saint Mary,NA
IM RAM,NA,Ramsey,NA
IM SAN,NA,Santon,NA
IN ACH,NA,Achra,NA
IN ALA,NA,Alang SBY,NA
IN ABG,NA,Alibag,NA
IN ALF,NA,Alleppey,NA
IN AIS,NA,Amini Island,NA
IN AMI,NA,Andorth Is,NA
IN ADI,NA,Androth Is,NA
IN ANG,NA,Anijengo,NA
IN ANL,NA,Arnala,NA
IN ATU,NA,Attur,NA
IN AZK,NA,Azhikkal,NA
IN BDG,NA,Badagara,NA
IN BBP,NA,Bahabal Pur,NA
IN BDR,NA,Baindur,NA
IN BND,NA,Banddar,NA
IN BDA,NA,Bandra,NA
IN BPT,NA,Bangarapet,NA
IN BKT,NA,Bankot,NA
IN BSN,NA,Bassain,NA
IN BAW,NA,Bawal,NA
IN BED,NA,Bedi,NA
IN BLP,NA,Belapur,NA
IN BLK,NA,Belekeri,NA
IN BET,NA,Betul,NA
IN BEY,NA,Beypore,NA
IN BYT,NA,Beyt,NA
IN BDH,NA,Bhadohi,NA
IN BGW,NA,Bhagwa,NA
IN BRU,NA,Bharuch,NA
IN BTK,NA,Bhatkal,NA
IN BHU,NA,Bhavnagar,NA
IN BHM,NA,Bheemunipatnam,NA
IN BWN,NA,Bhiwandi,NA
IN BLM,NA,Bilimora,NA
IN BTR,NA,Bitra Is,NA
IN BRM,NA,Borliai-Mandla,NA
IN BRY,NA,Borya,NA
IN BRH,NA,Broach,NA
IN BUD,NA,Budge-Budge,NA
IN BSR,NA,Bulsar,NA
IN CAP,NA,Calingapatam,NA
IN CAM,NA,Cambay,NA
IN CAR,NA,Carijam,NA
IN CBL,NA,Chandbali,NA
IN CHR,NA,Chapora,NA
IN MAA,NA,Chennai (ex Madras),NA
IN CTI,NA,Chetlat Is,NA
IN CHI,NA,Chikaballur,NA
IN COK,NA,Cochin,NA
IN COL,NA,Colochel,NA
IN COO,NA,Coondapur (Ganguly),NA
IN CRN,NA,Cornwallis,NA
IN CDL,NA,Cuddalore,NA
IN DHP,NA,Dabhol Port,NA
IN DRL,NA,Dabolim,NA
IN DHU,NA,Dahanu,NA
IN DAH,NA,Dahej,NA
IN DAM,NA,Daman,NA
IN DTW,NA,Dantiwara,NA
IN DEG,NA,Deogad,NA
IN DMA,NA,Dhamara,NA
IN DMQ,NA,Dhamra Port,NA
IN DSK,NA,Dhanu-shkodi,NA
IN DMT,NA,Dharamtar,NA
IN DHR,NA,Dholera,NA
IN DIG,NA,Dighi (Pune),NA
IN DIU,NA,Diu,NA
IN DIV,NA,Div,NA
IN DWA,NA,Dwarka,NA
IN DRK,NA,Dwarka (Rupen),NA
IN ESH,NA,Elphinstone Harbour,NA
IN ENR,NA,Ennore,NA
IN EKM,NA,Ernakulam,NA
IN ERO,NA,Erode,NA
IN GAN,NA,Gandhar,NA
IN GGV,NA,Gangavaram,NA
IN GRR,NA,Garden Reach,NA
IN GAU,NA,Gauhati (Panidi),NA
IN GHA,NA,Ghogha,NA
IN GGA,NA,Gogha,NA
IN GPR,NA,Gopalpur,NA
IN GND,NA,Greater Nodia,NA
IN GNO,NA,Greater Noida,NA
IN HAL,NA,Haldia,NA
IN HGT,NA,Hangarkatta,NA
IN HRN,NA,Harnai,NA
IN HZA,NA,Hazira Port/Surat,NA
IN HIP,NA,Himachal Pradesh,NA
IN HON,NA,Honavar,NA
IN HWR,NA,Honawar,NA
IN JBD,NA,Jafarabad,NA
IN JGD,NA,Jaigad,NA
IN KKU,NA,Jaipur-Kanakpura,NA
IN JTP,NA,Jaitapur,NA
IN JAK,NA,Jakhau,NA
IN IXJ,NA,Jammu,NA
IN NSA,NA,Jawaharlal Nehru (Nhava Sheva),NA
IN JDG,NA,Jodhpur,NA
IN JDA,NA,Jodia,NA
IN KDI,NA,Kadmat Is,NA
IN KAK,NA,Kakinada,NA
IN KAL,NA,Kallai,NA
IN KPI,NA,Kalpeni Island,NA
IN KLY,NA,Kalyan,NA
IN IXY,NA,Kandla,NA
IN KND,NA,Kankudy,NA
IN KKM,NA,Kanyakumari,NA
IN KRK,NA,Karaikal,NA
IN KRN,NA,Karanja,NA
IN KAR,NA,Karur,NA
IN KRW,NA,Karwar,NA
IN KSG,NA,Kasargod,NA
IN KAT,NA,Kattupalli,NA
IN KTP,NA,Kattupalli Port,NA
IN KVT,NA,Kavaram Is,NA
IN KVI,NA,Kavi,NA
IN KSH,NA,Kelshi,NA
IN KIW,NA,Kelwa,NA
IN KBT,NA,Khambhat,NA
IN KHO,NA,Khodiyar,NA
IN KKR,NA,Kilakari,NA
IN KTI,NA,Kiltan Is,NA
IN KRP,NA,Kiranpani,NA
IN KOD,NA,Kodinar,NA
IN KTW,NA,Koheshwar,NA
IN KOI,NA,Koilthottum,NA
IN KOK,NA,Koka,NA
IN CCU,NA,Kolkata (ex Calcutta),NA
IN KON,NA,Konarak,NA
IN KDP,NA,Kondiapetnam,NA
IN KTD,NA,Kotda,NA
IN KVL,NA,Kovalam,NA
IN CCJ,NA,Kozhikode (ex Calicut),NA
IN KRI,NA,Krishnapatnam,NA
IN KSP,NA,Kulasekarapanam,NA
IN KMB,NA,Kumbharu,NA
IN LNG,NA,Lapanga,NA
IN LPR,NA,Leapuram,NA
IN MAC,NA,Machilipatnam,NA
IN IXM,NA,Madurai,NA
IN MDA,NA,Magdalla,NA
IN MAH,NA,Mahe,NA
IN MHA,NA,Mahuva,NA
IN MRK,NA,Malappuram,NA
IN MLP,NA,Mallipuram,NA
IN MAL,NA,Malpe,NA
IN MLW,NA,Malwan,NA
IN MDP,NA,Mandapam,NA
IN MDV,NA,Måndvi,NA
IN MNW,NA,Mandwa,NA
IN IXE,NA,Mangalore,NA
IN MGR,NA,Mangrol,NA
IN MNR,NA,Manori,NA
IN MRM,NA,Marmagao (Marmugao),NA
IN MRM,NA,Marmugao (Marmagao),NA
IN MLI,NA,Maroli,NA
IN MAP,NA,Masulipatnam,NA
IN MYB,NA,Mayabandar,NA
IN MDW,NA,Meadows,NA
IN MTW,NA,Metwad,NA
IN MCI,NA,Minicoi I,NA
IN MRI,NA,Mithivirdi,NA
IN MRA,NA,Mora,NA
IN MOB,NA,Morbi,NA
IN MDK,NA,Mul Dwårka,NA
IN BOM,NA,Mumbai (ex Bombay),NA
IN MUN,NA,Mundra,NA
IN MUG,NA,Munger,NA
IN MUR,NA,Murad,NA
IN NPT,NA,Nagappattinam,NA
IN NGC,NA,Nagercoil,NA
IN NAN,NA,Nancowrie,NA
IN NDG,NA,Nandgaon,NA
IN NVB,NA,Navabunder,NA
IN NVP,NA,Navaspur,NA
IN NAV,NA,Navlakhi,NA
IN NEL,NA,Nellore,NA
IN ICD,NA,New Delhi,NA
IN NML,NA,New Mangalore,NA
IN NTU,NA,New Tuticorin,NA
IN NWP,NA,Newapur,NA
IN NSA,NA,Nhava Sheva (Jawaharlal Nehru),NA
IN NHV,NA,Nhave,NA
IN NEE,NA,Nindakara,NA
IN NVT,NA,Nivti,NA
IN OKH,NA,Okha,NA
IN ONJ,NA,Onjal,NA
IN ORS,NA,Orissa,NA
IN PDD,NA,Padubidri,NA
IN PSH,NA,Palshet,NA
IN PMB,NA,Pamban,NA
IN PAN,NA,Panaji Port,NA
IN PNM,NA,"Panambur, Va Mangalore",NA
IN PNJ,NA,Panjim,NA
IN PRT,NA,Paradip Garh,NA
IN PPT,NA,Paradip Port,NA
IN PPJ,NA,Pellet Plant Jetty/Shiroda,NA
IN PER,NA,Perundurai,NA
IN PIN,NA,Pindhara,NA
IN PAV,NA,Pipavav (Victor) Port,NA
IN PNY,NA,Pondicherry,NA
IN PNN,NA,Ponnani,NA
IN PBD,NA,Porbandar,NA
IN IXZ,NA,Port Blair,NA
IN PID,NA,Port Indai,NA
IN PPV,NA,Port Pipavav,NA
IN PRN,NA,Portonovo,NA
IN PST,NA,Positra,NA
IN BPQ,NA,Pratapganj,NA
IN PUL,NA,Pulicat,NA
IN PRG,NA,Purangad,NA
IN PUR,NA,Puri,NA
IN QUI,NA,Quilon,NA
IN RRI,NA,Raili,NA
IN RKG,NA,Rajakkamangalam,NA
IN RJP,NA,Rajpara/Navabunder,NA
IN RJR,NA,Rajpuri,NA
IN RAM,NA,Rameshwaram,NA
IN RGT,NA,Ranghat Bay,NA
IN RNR,NA,Ranpar,NA
IN RTC,NA,Ratnagiri,NA
IN RED,NA,Redi,NA
IN RVD,NA,Revdanda,NA
IN ROZ,NA,Rozi,NA
IN SWA,NA,Sahnewal,NA
IN SAL,NA,Salaya,NA
IN SAM,NA,Samalkot,NA
IN SAD,NA,Sanathnagar,NA
IN STP,NA,Satpati,NA
IN SHI,NA,Shirola,NA
IN SWD,NA,Shriwardhan,NA
IN SIK,NA,Sika,NA
IN SKK,NA,Sikkim,NA
IN SIL,NA,Siliguri,NA
IN SIM,NA,Sima/Navabunder,NA
IN SHP,NA,Simbhour Port,NA
IN SMR,NA,Simor,NA
IN SBH,NA,Sinbhour,NA
IN SRV,NA,Surasani-Yanam,NA
IN STV,NA,Surat,NA
IN TAD,NA,Tadri,NA
IN TJA,NA,Talaja,NA
IN TPN,NA,Talpona,NA
IN TNK,NA,Tankari,NA
IN TRP,NA,Tarapur,NA
IN TEL,NA,Tellicherry,NA
IN TKS,NA,Tenkasi,NA
IN THL,NA,Thal,NA
IN TNA,NA,Thana,NA
IN THN,NA,Thane,NA
IN TPH,NA,Thopputhurai,NA
IN TYR,NA,Tirukkadayyur,NA
IN TIV,NA,Tiviri,NA
IN TND,NA,Tondi,NA
IN KTK,NA,Toranagallu,NA
IN TRA,NA,Tranquebar,NA
IN TMP,NA,Trombay,NA
IN ZUM,NA,Tumkur,NA
IN TUN,NA,Tuna,NA
IN TUT,NA,Tuticorin,NA
IN ULW,NA,Ulwa,NA
IN UMR,NA,Umarsadi,NA
IN UMB,NA,Umbergoan,NA
IN URA,NA,Uran,NA
IN UTN,NA,Uttan,NA
IN VRU,NA,Vadarevu,NA
IN VAD,NA,Vadinar,NA
IN BDQ,NA,Vadodara,NA
IN VKM,NA,Valinokkam,NA
IN VSI,NA,Vansi-Borsi,NA
IN VRD,NA,Varavda,NA
IN VSV,NA,Varsova,NA
IN VZJ,NA,Vazhinjam,NA
IN VNG,NA,Vemgira,NA
IN VEN,NA,Vengurla,NA
IN VEP,NA,Veppalodai,NA
IN VVA,NA,Veraval,NA
IN VYD,NA,Vijaydurg,NA
IN VTZ,NA,Visakhapatnam,NA
IN VIG,NA,Vizagapatanam,NA
IN WAD,NA,Wada,NA
IQ ALF,NA,Abu Al Fulus,NA
IQ ASD,NA,Al Asad,NA
IQ HIL,NA,Al Hillah,NA
IQ TQD,NA,Al Taqaddum,NA
IQ BGW,NA,Baghdåd,NA
IQ BSR,NA,Basra,NA
IQ MAB,NA,Basrah Oil Terminal,NA
IQ FAO,NA,Fao,NA
IQ IKD,NA,Iskandariyha,NA
IQ KAR,NA,Karbala,NA
IQ KHA,NA,Khor Al Amaya,NA
IQ KAZ,NA,Khor al Zubair,NA
IQ KIK,NA,Kirkuk,NA
IQ MAN,NA,Mandali,NA
IQ OSM,NA,Mosul (Ak Mawsil),NA
IQ NJF,NA,Najaf,NA
IQ NAS,NA,Najat,NA
IQ NSR,NA,Nasiriyah,NA
IQ SAM,NA,Samarra',NA
IQ TJI,NA,Taji,NA
IQ UQR,NA,Umm Qasr Port,NA
IQ ZAO,NA,Zakho,NA
IR ABD,NA,Abadan,NA
IR AMP,NA,Amir Abad Pt,NA
IR BAM,NA,Amirabad,NA
IR ASA,NA,Asaluyeh,NA
IR BND,NA,Bandar Abbas,NA
IR AMD,NA,Bandar Amirabad,NA
IR BAH,NA,Bandar Assaluyeh,NA
IR BKM,NA,Bandar Khomeini,NA
IR BMR,NA,Bandar Mashur,NA
IR NEK,NA,Bandar Neka,NA
IR BSR,NA,Bandar Shahid Rajaee,NA
IR BAZ,NA,Bandar-e Anzali,NA
IR BKK,NA,Bandar-e Emam Khomeyni,NA
IR BRG,NA,Bandar-e Gaz,NA
IR MRX,NA,Bandar-e Måh Shahr,NA
IR BPA,NA,Bandare Parsian,NA
IR BUZ,NA,Bushehr,NA
IR ZBR,NA,Chah Bahar,NA
IR DAY,NA,Dayyer,NA
IR FKR,NA,Freidoon Kenar,NA
IR IMH,NA,Imam Hasan,NA
IR BIK,NA,Imam Khomeini Pt/ Mahshahr City,NA
IR IFN,NA,Isfahan,NA
IR KAS,NA,Kashan,NA
IR KSH,NA,Kermanshah (Bakhtaran),NA
IR KHK,NA,Khark Island,NA
IR KHO,NA,Khorramshahr,NA
IR KAV,NA,Kuvei,NA
IR LVP,NA,Lavan,NA
IR LIN,NA,Lingah,NA
IR NKA,NA,Neka,NA
IR NSH,NA,Now Shahr,NA
IR RBA,NA,Ras Bahrgan,NA
IR SIX,NA,Sari,NA
IR SRA,NA,Sarooj Anchorage,NA
IR SBR,NA,Shahid Bahonar,NA
IR SRP,NA,Shahid Rajaee Pt/Bandar Abbas,NA
IR SYZ,NA,Shiraz,NA
IR SXI,NA,Sirri Island,NA
IR CYT,NA,Soroosh (Cyrus) Terminal,NA
IR TBZ,NA,Tabriz,NA
IR TMB,NA,Tombak,NA
IR AZD,NA,Yazd,NA
IS AKR,NA,Akranes,NA
IS AKU,NA,Akureyri,NA
IS ASS,NA,Arskogssandur,NA
IS BAK,NA,Bakkafjördur,NA
IS BIL,NA,Bildudalur - høfn,NA
IS BLO,NA,Blonduos,NA
IS BOL,NA,Bolungarvik,NA
IS BOI,NA,Bordeyri,NA
IS BGJ,NA,Borgarfjørdur eystri,NA
